epoch,accuracy,loss,val_accuracy,val_loss
0,0.3263888955116272,1.342908501625061,0.3333333432674408,1.1127629280090332
1,0.4027777910232544,1.148079514503479,0.2777777910232544,1.0992189645767212
2,0.4861111044883728,0.9799814224243164,0.6388888955116272,0.8847272992134094
3,0.6597222089767456,0.7386839985847473,0.6666666865348816,0.5913663506507874
4,0.7569444179534912,0.5652309060096741,0.8055555820465088,0.5671370625495911
5,0.8194444179534912,0.4155087471008301,0.8333333134651184,0.3367496728897095
6,0.8819444179534912,0.2888963520526886,0.9722222089767456,0.08378219604492188
7,0.9513888955116272,0.17694741487503052,1.0,0.017800703644752502
8,0.875,0.32492712140083313,0.9444444179534912,0.10884055495262146
9,0.875,0.35772427916526794,0.9166666865348816,0.12403353303670883
10,0.9305555820465088,0.1793261170387268,1.0,0.026647372171282768
11,0.9236111044883728,0.18199503421783447,0.9444444179534912,0.14247877895832062
12,0.9375,0.1447918713092804,0.9444444179534912,0.07946611195802689
13,0.9375,0.16672846674919128,1.0,0.051672402769327164
14,0.9236111044883728,0.28667670488357544,0.8888888955116272,0.274755597114563
15,0.9375,0.18387195467948914,0.9166666865348816,0.1763778030872345
16,0.9722222089767456,0.08086832612752914,0.9722222089767456,0.08786185085773468
17,0.9930555820465088,0.047858282923698425,1.0,0.01738002896308899
18,1.0,0.017394505441188812,1.0,0.01290985383093357
19,0.9930555820465088,0.013999076560139656,1.0,0.0015050729271024466
20,0.9861111044883728,0.04570023715496063,1.0,0.008672798983752728
21,0.9722222089767456,0.09360727667808533,1.0,0.002591167576611042
22,0.9305555820465088,0.37765368819236755,0.8333333134651184,1.1126285791397095
23,0.8611111044883728,0.6376601457595825,0.8611111044883728,0.3232329189777374
24,0.8472222089767456,0.4622161090373993,0.8055555820465088,0.3896993100643158
25,0.9305555820465088,0.23818349838256836,1.0,0.050505802035331726
26,0.9791666865348816,0.09663209319114685,1.0,0.027245040982961655
27,0.9861111044883728,0.05520788952708244,0.9722222089767456,0.09139605611562729
28,0.9305555820465088,0.29122957587242126,1.0,0.014181004837155342
29,0.9027777910232544,0.3184863030910492,0.9722222089767456,0.21816802024841309
30,0.9444444179534912,0.16883794963359833,0.9444444179534912,0.12159332633018494
31,0.9861111044883728,0.06070701777935028,1.0,0.02460550330579281
32,0.9930555820465088,0.03379979729652405,1.0,0.009271216578781605
33,1.0,0.008112432435154915,1.0,0.005066851153969765
34,0.9861111044883728,0.05722147971391678,0.9444444179534912,0.07523911446332932
35,0.9722222089767456,0.09714358299970627,1.0,0.002816355787217617
36,0.9027777910232544,0.37835484743118286,0.9166666865348816,0.3150191009044647
37,0.8541666865348816,0.5343753695487976,0.8888888955116272,0.38885846734046936
38,0.875,0.352914422750473,1.0,0.08689828962087631
39,0.7222222089767456,0.9690548777580261,0.6944444179534912,1.2029889822006226
40,0.5763888955116272,0.8410074710845947,0.8888888955116272,0.3966659903526306
41,0.7569444179534912,0.4670732319355011,0.8888888955116272,0.2877991199493408
42,0.875,0.3092178404331207,0.9444444179534912,0.14056703448295593
43,0.9236111044883728,0.16803187131881714,1.0,0.05192112550139427
44,0.9791666865348816,0.06649740040302277,1.0,0.014949053525924683
45,0.9791666865348816,0.03851783648133278,1.0,0.005593160167336464
