91,18,20,18,15,22,17,17,20,21,19
92,18,20,16,15,21,17,17,21,22,18
93,18,20,17,15,22,16,16,21,21,18
94,17,20,17,15,21,16,16,21,20,18
95,17,20,17,15,22,16,16,20,21,18
96,18,20,17,15,21,16,16,20,21,19
97,18,20,17,15,21,17,17,21,21,18
98,17,20,17,15,20,16,16,21,21,18
99,17,19,17,15,22,16,16,21,21,18
100,18,20,17,15,22,16,16,20,21,19
101,18,20,17,15,22,17,17,21,22,19
102,17,20,16,15,21,17,17,21,21,19
103,17,20,16,16,21,16,16,20,20,18
104,17,20,17,15,22,16,16,22,20,19
105,17,20,18,15,22,17,17,20,21,19
106,17,20,17,14,21,17,17,21,22,19
107,18,20,16,15,22,16,16,21,22,19
108,18,20,17,15,22,16,16,22,20,18
109,17,20,17,15,22,15,15,21,20,18
110,18,20,18,14,22,16,16,20,21,19
111,18,20,17,15,22,16,16,20,21,19
112,17,20,17,15,21,17,17,21,22,19
113,17,20,16,16,21,16,16,21,21,18
114,17,20,17,14,22,16,16,21,21,18
115,17,20,17,14,22,16,16,20,21,19
116,18,20,17,15,22,17,17,20,21,19
117,17,21,17,15,21,16,16,21,21,19
118,17,20,17,15,21,16,16,21,21,18
119,18,20,17,15,22,16,16,21,20,18
120,18,20,18,15,22,16,16,20,21,19
121,18,20,18,15,22,16,16,20,22,19
122,18,20,16,16,20,16,16,20,21,19
123,16,19,16,15,21,16,16,21,21,18
124,17,20,17,16,22,16,16,21,20,19
125,17,20,18,15,21,16,16,20,20,19
126,18,21,17,15,22,17,17,20,21,19
127,18,20,17,15,21,17,17,20,21,18
128,18,20,17,16,22,16,16,21,21,18
129,15,20,18,14,22,16,16,20,21,18
130,17,20,18,14,22,16,16,20,21,18
131,18,21,18,16,22,17,17,20,21,19
132,18,20,17,15,20,17,17,20,21,18
133,18,20,17,16,21,16,16,21,21,18
134,17,20,17,16,21,16,16,21,20,18
135,17,20,18,15,22,16,16,20,20,19
136,17,21,18,15,22,16,16,20,22,19
137,18,20,16,15,21,17,17,20,21,18
138,17,19,16,16,21,16,16,21,21,18
139,17,20,17,15,22,16,16,20,20,18
140,17,20,17,15,22,16,16,20,20,18
141,18,21,17,15,22,17,17,20,21,19
142,18,20,16,15,22,17,17,20,22,19
143,18,20,17,15,23,16,16,20,21,18
144,17,20,18,15,21,16,16,21,20,18
145,17,20,18,15,22,16,16,20,20,19
146,19,20,17,15,22,17,17,20,22,19
147,17,20,16,15,21,17,17,20,21,19
148,17,20,17,15,22,16,16,21,21,17
149,18,19,17,15,21,16,16,21,20,18
150,17,20,18,15,22,17,17,20,20,19
151,18,21,18,15,22,17,17,20,21,19
152,17,21,17,15,21,17,17,20,21,19
153,17,20,17,16,21,16,16,21,21,18
154,17,20,17,16,21,16,16,21,20,18
155,17,19,18,15,22,16,16,20,20,19
156,18,20,17,16,22,16,16,20,21,19
157,18,20,17,16,21,17,17,21,21,18
158,17,20,17,15,21,16,16,21,20,18
159,17,20,17,15,22,15,15,21,21,18
160,17,20,18,15,22,18,18,21,21,18
161,17,20,17,15,22,18,18,20,21,19
162,18,20,17,15,21,16,16,20,21,19
163,17,20,16,16,21,16,16,21,20,18
164,17,19,17,15,22,16,16,20,20,18
165,17,20,18,14,22,16,16,20,20,19
166,18,21,17,15,21,16,16,20,22,19
167,18,20,16,15,20,16,16,20,21,19
168,16,20,17,16,20,16,16,21,21,18
169,17,20,18,15,23,16,16,21,20,18
170,17,20,18,15,23,16,16,20,20,19
171,18,20,17,15,22,16,16,20,21,19
172,17,20,17,16,21,17,17,20,21,19
173,18,21,17,15,21,16,16,21,21,17
174,17,20,17,15,22,15,15,21,20,18
175,17,20,18,15,21,15,15,20,20,19
176,18,21,18,15,21,16,16,20,21,19
177,18,20,16,16,21,17,17,20,21,18
178,17,20,17,15,20,16,16,21,20,17
179,17,20,16,15,21,16,16,21,20,19
180,17,20,18,15,21,16,16,20,20,19
181,18,21,17,15,21,17,17,20,20,18
182,18,20,17,16,21,16,16,20,21,19
183,17,20,17,16,20,16,16,21,20,18
184,17,20,17,15,21,16,16,21,20,18
185,17,20,17,15,21,16,16,20,20,18
186,19,20,17,15,22,16,16,20,22,18
187,18,20,17,15,21,17,17,20,22,19
188,17,20,16,16,21,16,16,21,20,18
189,17,20,17,16,22,16,16,20,20,18
190,18,20,18,15,22,16,16,20,21,18
191,18,20,18,15,21,17,17,20,21,19
192,18,20,17,16,21,16,16,20,21,19
193,17,21,16,15,21,15,15,21,20,18
194,17,20,17,16,22,16,16,20,20,18
195,17,20,18,15,22,16,16,20,20,19
196,17,20,17,15,22,16,16,20,21,19
197,17,21,16,15,21,17,17,20,21,19
198,17,20,17,15,21,16,16,20,21,18
199,17,20,17,15,22,16,16,20,20,18
200,17,21,17,15,21,16,16,20,21,19
201,18,20,17,15,22,16,16,20,21,19
202,18,20,17,16,21,16,16,21,21,19
203,17,20,17,16,21,16,16,21,22,18
204,17,20,17,15,23,16,16,21,21,19
205,18,20,17,15,22,16,16,20,21,19
206,18,21,17,15,22,16,16,21,21,19
207,18,20,17,16,21,17,17,20,21,19
208,17,21,17,16,21,16,16,21,21,18
209,17,19,17,16,22,16,16,21,20,18
210,17,20,17,15,22,16,16,20,20,19
211,17,20,18,15,22,17,17,20,21,19
212,17,20,17,15,22,17,17,22,21,18
213,17,20,17,15,21,16,16,22,21,18
214,18,20,17,15,22,16,16,21,21,18
215,18,20,17,15,22,16,16,20,21,19
216,18,21,17,15,21,16,16,20,21,19
217,18,20,16,16,21,16,16,20,21,19
218,17,19,17,16,21,16,16,21,22,18
219,18,19,17,15,21,16,16,21,20,18
220,17,20,17,15,21,16,16,20,20,19
221,18,20,17,16,21,17,17,20,22,19
222,17,20,17,15,20,16,16,20,20,18
223,18,20,17,16,20,16,16,22,22,18
224,17,20,17,16,21,16,16,21,20,18
225,17,21,17,15,21,16,16,20,20,19
226,17,21,17,15,21,16,16,20,21,19
227,18,21,16,15,20,17,17,20,21,19
228,18,20,16,16,21,16,16,21,20,18
229,17,20,17,15,21,16,16,22,20,18
230,17,20,18,15,23,17,17,21,21,19
231,18,20,17,15,21,17,17,20,22,19
232,18,20,17,15,21,16,16,20,21,19
233,18,19,17,16,21,16,16,21,21,18
234,18,20,17,15,22,16,16,21,20,19
235,18,20,17,16,21,16,16,20,20,18
236,18,20,18,15,22,17,17,20,21,19
237,17,20,16,16,21,16,16,21,21,18
238,17,20,17,16,21,16,16,21,20,18
239,18,19,18,15,21,16,16,20,20,18
240,18,20,18,15,21,16,16,20,20,19
241,18,20,17,15,21,17,17,19,21,19
242,18,20,17,16,21,17,17,19,22,19
243,17,20,17,16,21,16,16,22,22,18
244,17,20,17,15,22,16,16,21,20,18
245,17,19,18,15,22,16,16,20,20,19
246,18,20,18,15,21,17,17,21,21,19
247,18,21,17,15,21,16,16,20,21,19
248,17,20,17,16,21,16,16,21,21,18
249,18,19,17,16,21,16,16,21,20,19
250,18,20,17,15,21,16,16,21,20,19
251,18,21,17,16,22,17,17,20,21,19
252,17,20,17,16,21,17,17,20,21,18
253,17,19,16,15,21,16,16,22,21,18
254,17,19,18,15,21,16,16,21,20,19
255,17,20,18,15,22,16,16,21,20,19
256,18,20,18,15,22,16,16,20,22,20
257,18,20,17,16,22,16,16,20,22,19
258,17,20,17,16,21,16,16,21,21,18
259,17,20,17,16,21,15,15,21,20,18
260,17,20,18,15,22,17,17,20,20,19
261,18,20,17,16,21,17,17,20,21,18
262,17,20,17,16,21,17,17,20,21,18
263,17,19,16,16,21,16,16,21,21,18
264,17,20,17,16,22,16,16,21,21,18
265,17,20,18,15,21,16,16,20,21,19
266,18,20,17,15,21,16,16,20,22,19
267,17,21,16,16,21,16,16,20,20,19
268,17,20,16,16,21,16,16,21,21,19
269,17,20,18,16,22,16,16,21,21,19
270,16,20,18,15,21,16,16,21,21,19
271,17,20,17,15,21,17,17,20,21,19
272,18,21,16,15,20,17,17,20,21,19
273,17,20,17,16,21,16,16,21,21,19
274,18,20,17,16,21,16,16,21,20,19
275,17,20,18,16,21,16,16,20,21,19
276,17,21,17,16,22,17,17,21,21,18
277,18,21,17,15,21,16,16,21,21,19
278,17,20,16,16,21,16,16,21,21,18
279,17,19,17,16,21,16,16,21,20,18
280,17,20,17,15,21,16,16,20,20,19
281,17,20,17,16,21,16,16,20,22,19
282,17,20,16,16,21,17,17,21,21,19
283,17,20,18,16,21,16,16,21,20,19
284,17,20,18,15,22,16,16,21,20,19
285,17,20,18,15,22,17,17,21,20,19
286,17,20,18,15,22,17,17,20,21,19
287,18,20,17,15,21,17,17,20,21,19
288,17,20,16,16,21,16,16,20,21,18
289,17,20,17,16,21,16,16,20,20,19
290,17,20,17,15,21,16,16,20,20,19
291,18,20,18,15,22,17,17,21,21,19
292,18,20,16,16,20,17,17,20,21,20
293,17,20,17,16,21,16,16,21,22,18
294,17,20,17,17,22,16,16,21,21,19
295,18,20,18,15,21,16,16,20,21,19
296,18,20,18,15,21,16,16,21,21,19
297,18,20,17,15,22,17,17,21,21,19
298,18,20,17,16,20,16,16,20,21,18
299,17,21,17,15,21,16,16,21,20,18
300,17,20,18,15,22,16,16,20,20,19
301,18,21,18,15,22,17,17,20,21,19
302,18,20,17,16,21,17,17,21,21,19
303,18,20,17,17,21,16,16,21,21,18
304,17,19,17,16,21,16,16,20,20,18
305,17,21,18,15,22,16,16,20,20,19
306,18,20,18,15,22,17,17,20,21,19
307,17,20,17,16,21,16,16,20,21,19
308,17,20,17,16,21,16,16,21,21,18
309,17,20,17,15,22,16,16,21,20,19
310,17,20,18,15,22,16,16,20,20,20
311,18,22,16,15,22,16,16,20,22,20
312,18,21,16,16,21,16,16,20,22,19
313,18,19,17,16,21,16,16,21,21,18
314,17,20,17,16,21,16,16,20,21,18
315,17,20,17,16,22,16,16,20,20,19
316,18,21,17,15,22,17,17,20,21,20
317,18,20,16,15,21,17,17,21,21,19
318,18,20,16,16,21,16,16,22,21,18
319,18,20,18,16,21,16,16,21,20,19
320,17,21,18,15,22,16,16,20,20,19
321,18,21,17,15,21,17,17,21,21,19
322,17,20,17,15,21,17,17,21,21,20
323,17,19,17,16,21,16,16,20,21,19
324,17,19,17,16,21,16,16,20,21,19
325,17,20,17,15,22,16,16,21,20,19
326,18,21,17,15,22,17,17,20,21,19
327,18,21,17,15,21,17,17,21,21,19
328,17,20,17,17,21,17,17,21,21,18
329,17,20,17,16,22,17,17,22,21,19
330,18,21,18,16,22,16,16,21,20,20
331,18,20,18,15,22,17,17,20,21,19
332,18,21,17,16,22,17,17,20,21,19
333,17,20,17,16,21,16,16,21,21,18
334,17,19,17,16,22,16,16,21,20,19
335,17,20,18,15,22,16,16,21,20,19
336,18,21,17,15,21,16,16,21,21,19
337,17,20,17,16,21,17,17,21,21,19
338,17,20,17,16,21,16,16,21,21,19
339,17,20,17,16,21,17,17,21,20,19
340,17,20,17,15,22,17,17,20,22,20
341,18,21,18,15,22,17,17,20,22,19
342,18,21,17,15,21,17,17,20,21,19
343,17,20,17,16,21,16,16,20,21,18
344,17,20,17,16,22,16,16,21,21,18
345,17,20,17,15,22,16,16,20,21,19
346,18,20,17,15,22,17,17,20,20,20
347,17,21,16,16,21,16,16,20,21,19
348,17,20,16,16,21,17,17,21,21,18
349,17,20,17,16,21,16,16,21,21,18
350,17,20,18,15,21,16,16,21,20,19
351,18,21,18,16,21,17,17,20,21,19
352,18,20,16,16,21,16,16,21,22,18
353,17,20,17,16,21,16,16,21,21,18
354,17,20,17,16,22,17,17,21,21,18
355,17,20,18,15,22,17,17,20,21,19
356,18,20,17,15,22,17,17,20,21,19
357,18,21,17,15,21,17,17,20,21,19
358,18,20,17,16,20,17,17,21,21,17
359,17,20,17,16,21,16,16,21,20,19
360,17,20,18,15,22,16,16,20,21,19
361,18,21,18,15,22,17,17,20,22,19
362,18,21,16,16,21,17,17,20,21,19
363,18,20,17,16,22,17,17,21,21,18
364,17,20,17,15,22,16,16,21,21,18
365,18,21,18,15,22,16,16,20,21,19
366,18,20,17,15,22,17,17,20,21,18
367,18,20,17,16,21,17,17,20,21,18
368,17,20,17,16,20,16,16,20,20,19
369,17,20,17,16,21,16,16,21,20,18
370,17,21,17,15,21,16,16,21,21,19
371,17,21,17,15,21,17,17,20,20,19
372,17,21,17,16,21,17,17,20,21,19
373,17,20,17,16,21,17,17,21,20,18
374,17,20,17,16,21,16,16,21,20,18
375,17,20,17,15,22,16,16,21,21,19
376,18,21,18,15,22,17,17,20,20,20
377,18,20,17,16,21,16,16,21,21,19
378,17,20,17,16,21,16,16,21,21,18
379,17,20,18,16,23,16,16,21,20,19
380,17,20,18,16,23,16,16,20,20,19
381,18,21,17,15,21,16,16,20,21,19
382,18,21,17,16,22,16,16,20,21,19
383,17,20,17,16,22,16,16,21,21,18
384,17,20,17,16,21,16,16,21,21,18
385,18,20,18,15,21,16,16,21,20,19
386,18,21,18,15,22,17,17,20,21,19
387,18,20,17,16,21,17,17,20,21,19
388,17,20,17,16,21,16,16,21,21,18
389,17,20,18,16,22,16,16,21,20,19
390,17,21,18,15,22,16,16,21,20,19
391,18,21,18,15,21,16,16,20,21,20
392,17,21,17,16,21,17,17,20,22,19
393,15,20,17,16,21,16,16,21,21,18
394,15,20,17,16,21,16,16,21,20,18
395,19,20,17,15,22,16,16,21,21,19
396,17,21,18,15,22,17,17,20,21,19
397,18,20,17,16,21,17,17,20,21,19
398,17,19,17,16,21,16,16,21,21,18
399,17,20,17,16,21,16,16,21,20,18
400,17,20,18,15,22,16,16,21,20,19
401,18,20,17,15,22,17,17,20,21,19
402,17,21,17,16,21,16,16,20,20,19
403,17,21,17,16,21,16,16,21,21,18
404,17,20,17,16,21,16,16,20,20,18
405,17,19,18,15,23,16,16,20,21,18
406,18,22,17,15,21,17,17,20,21,19
407,18,20,17,15,21,17,17,21,20,18
408,17,20,17,17,21,16,16,21,21,18
409,17,19,17,16,22,16,16,22,21,18
410,17,22,17,15,22,16,16,21,21,19
411,18,21,18,15,22,17,17,20,21,19
412,18,21,17,16,21,18,18,20,21,19
413,17,20,17,17,21,17,17,21,21,18
414,17,20,17,16,22,16,16,21,20,18
415,18,21,17,15,23,16,16,21,20,19
416,18,21,17,16,22,16,16,20,21,19
417,18,20,17,16,21,17,17,20,21,19
418,17,20,17,16,21,16,16,20,21,18
419,17,20,17,16,21,16,16,21,20,18
420,18,20,18,15,22,16,16,21,20,19
421,18,21,18,16,22,17,17,21,21,19
422,18,21,17,16,21,17,17,21,21,19
423,17,20,17,16,21,16,16,21,20,18
424,17,20,17,16,22,16,16,21,20,18
425,17,20,18,15,22,16,16,21,20,19
426,19,20,17,15,22,17,17,20,21,19
427,18,21,17,15,21,16,16,21,21,19
428,17,20,16,16,21,17,17,21,21,18
429,17,20,17,16,21,16,16,21,21,19
430,17,21,18,15,22,16,16,20,21,19
431,18,21,17,15,22,17,17,20,20,19
432,18,21,16,16,21,16,16,21,21,19
433,18,20,17,16,21,17,17,21,21,18
434,17,20,17,15,22,17,17,21,21,19
435,17,21,18,15,22,17,17,21,20,19
436,18,21,17,16,22,17,17,20,21,19
437,18,20,17,16,21,16,16,21,21,19
438,17,20,16,16,21,16,16,21,21,19
439,17,20,17,16,21,16,16,21,20,18
440,17,20,17,16,22,17,17,20,20,19
441,18,21,18,15,22,17,17,21,22,19
442,17,21,17,15,21,17,17,20,21,19
443,18,20,16,16,21,16,16,21,22,19
444,17,20,18,16,21,16,16,22,20,18
445,18,20,18,15,22,16,16,21,21,19
446,18,20,18,16,21,17,17,20,21,20
447,18,20,17,16,21,17,17,20,22,19
448,18,20,16,17,22,16,16,21,20,16
449,17,20,17,16,22,16,16,20,20,19
450,17,22,17,16,22,16,16,20,20,19
451,18,21,17,16,21,17,17,20,20,19
452,18,21,17,16,21,17,17,20,20,19
453,17,20,17,16,21,16,16,21,21,19
454,17,20,17,16,22,16,16,21,21,19
455,18,20,17,15,22,16,16,20,21,19
456,18,21,18,15,22,17,17,20,21,20
457,18,20,17,15,21,17,17,20,21,19
458,18,20,17,16,22,16,16,21,21,19
459,18,20,18,16,22,16,16,21,21,18
460,17,20,18,15,22,16,16,21,21,19
461,19,22,18,15,22,17,17,20,21,19
462,17,20,17,16,21,17,17,21,21,19
463,17,20,17,16,21,16,16,21,21,18
464,17,20,19,16,21,16,16,21,20,19
465,17,21,19,15,22,17,17,21,21,19
466,18,21,22,16,22,17,17,20,21,19
467,18,20,16,16,22,16,16,21,21,19
468,18,20,17,16,20,16,16,21,21,19
469,17,20,17,16,21,16,16,20,20,19
470,17,20,18,15,22,16,16,21,20,19
471,18,21,18,16,23,17,17,20,21,19
472,18,20,17,16,20,16,16,20,21,19
473,18,20,17,17,21,17,17,21,21,19
474,17,20,17,16,21,17,17,21,20,19
475,17,20,18,16,22,16,16,21,20,19
476,17,21,18,16,21,17,17,20,20,19
477,17,20,18,16,21,17,17,21,21,18
478,18,20,17,16,22,16,16,21,20,18
479,17,20,17,16,21,16,16,21,20,18
480,17,21,18,15,23,16,16,20,21,19
481,18,20,17,15,22,17,17,20,21,20
482,18,21,17,16,21,17,17,20,21,19
483,18,20,17,16,21,17,17,21,21,18
484,17,20,18,16,22,16,16,21,21,19
485,17,20,18,16,22,16,16,20,19,19
486,18,20,17,16,22,17,17,20,21,19
487,18,20,17,16,21,17,17,20,21,20
488,17,20,18,16,21,16,16,20,19,18
489,17,20,17,16,22,16,16,21,21,19
490,18,20,18,16,22,17,17,21,24,19
491,18,21,18,16,22,18,18,20,21,19
492,18,21,17,16,21,16,16,20,21,19
493,18,20,17,16,21,16,16,21,21,18
494,17,20,18,16,22,16,16,21,21,19
495,16,21,18,15,22,16,16,21,21,18
496,18,21,17,16,22,17,17,20,22,19
497,18,21,17,16,21,17,17,20,21,19
498,18,20,18,16,21,16,16,21,21,19
499,17,20,18,16,22,16,16,21,21,18
500,17,21,18,15,22,17,17,20,20,19
501,18,21,18,16,22,17,17,20,21,20
502,19,21,18,16,22,17,17,20,21,19
503,17,20,17,16,21,16,16,21,21,18
504,17,20,18,15,23,16,16,20,20,19
505,17,21,18,15,23,16,16,19,20,19
506,17,21,17,16,22,17,17,19,21,19
507,18,21,17,15,21,17,17,20,21,19
508,18,19,17,16,21,16,16,19,21,19
509,18,20,17,16,22,17,17,20,21,18
510,18,21,18,15,22,16,16,20,21,19
511,18,21,18,16,22,17,17,21,21,20
512,18,20,17,16,21,17,17,21,21,19
513,18,20,17,16,21,17,17,20,22,19
514,17,20,17,16,21,16,16,21,20,19
515,17,21,18,15,22,16,16,20,21,19
516,18,20,18,15,23,17,17,20,21,20
517,17,21,17,16,21,16,16,20,21,19
518,17,20,17,16,21,16,16,21,21,19
519,17,20,17,16,21,16,16,21,20,19
520,17,20,17,15,22,16,16,21,21,19
521,18,21,18,15,22,18,18,21,21,19
522,18,21,17,16,21,18,18,20,21,19
523,18,20,16,16,21,16,16,21,21,19
524,17,20,17,16,22,16,16,21,20,19
525,17,20,18,16,22,16,16,21,21,19
526,18,21,17,16,21,17,17,20,21,19
527,19,20,17,16,21,17,17,21,21,19
528,17,20,17,16,21,16,16,21,21,18
529,18,20,17,15,21,16,16,22,20,18
530,18,20,17,15,22,16,16,21,20,19
531,18,20,18,15,21,17,17,21,21,19
532,18,20,18,16,21,17,17,21,21,19
533,18,20,17,16,21,17,17,21,21,18
534,17,20,18,16,21,16,16,21,21,18
535,18,20,18,16,22,17,17,21,21,19
536,18,21,17,15,22,17,17,20,21,19
537,17,21,17,16,21,17,17,21,21,19
538,17,20,16,16,21,17,17,21,21,19
539,17,19,17,16,21,16,16,21,21,19
540,17,20,18,16,21,16,16,21,21,18
541,18,21,18,15,22,17,17,20,21,20
542,18,21,17,16,22,17,17,21,21,20
543,18,20,17,16,21,16,16,21,21,18
544,17,20,17,16,20,16,16,22,20,19
545,17,20,18,15,22,16,16,20,21,19
546,18,21,18,16,22,17,17,20,21,19
547,18,20,17,16,22,17,17,21,21,18
548,18,20,17,16,21,16,16,21,21,18
549,17,20,17,16,22,16,16,21,20,19
550,17,20,18,16,22,16,16,20,20,18
551,18,21,18,16,22,16,16,20,20,19
552,17,21,17,16,21,17,17,20,21,19
553,18,20,17,16,21,16,16,21,21,18
554,17,20,17,16,21,16,16,21,20,18
555,17,20,18,15,22,16,16,20,21,19
556,17,21,17,15,22,17,17,20,21,19
557,18,21,17,15,22,17,17,20,21,19
558,18,20,17,16,21,17,17,21,21,19
559,17,20,17,16,22,16,16,22,20,18
560,18,21,18,16,22,16,16,20,20,19
561,18,21,17,15,22,18,18,20,21,19
562,18,21,17,16,21,17,17,20,21,19
563,17,20,17,16,20,17,17,21,21,18
564,17,20,17,16,21,16,16,21,20,19
565,17,20,18,15,22,16,16,21,20,19
566,17,21,18,15,22,17,17,20,21,19
567,18,21,17,15,21,16,16,20,21,19
568,18,20,17,16,21,17,17,21,21,18
569,17,20,17,16,21,16,16,21,21,18
570,17,21,18,15,22,17,17,20,20,19
571,18,21,18,15,21,17,17,20,21,19
572,17,21,18,16,21,17,17,21,21,19
573,18,20,17,16,21,17,17,21,21,19
574,17,21,17,15,22,16,16,22,20,19
575,17,21,18,15,22,17,17,20,20,19
576,18,21,17,15,22,17,17,20,21,19
577,19,21,17,16,21,17,17,20,21,19
578,17,20,17,16,21,16,16,22,20,18
579,17,20,17,16,21,16,16,21,20,18
580,17,21,18,15,23,16,16,20,20,19
581,18,21,19,15,21,17,17,20,21,19
582,19,20,17,15,21,17,17,20,22,19
583,17,20,17,16,21,17,17,21,21,18
584,16,20,18,16,22,17,17,22,21,18
585,17,21,18,16,22,16,16,20,20,19
586,18,20,18,15,22,17,17,20,21,19
587,18,21,17,16,21,17,17,20,21,19
588,17,20,18,16,21,17,17,21,21,18
589,17,20,18,16,21,16,16,21,21,18
590,17,20,18,16,22,17,17,21,20,18
591,18,21,18,15,22,17,17,20,20,19
592,18,21,17,16,21,17,17,21,21,19
593,18,20,18,16,21,17,17,20,21,18
594,18,20,17,16,21,16,16,21,20,18
595,18,20,18,15,22,17,17,21,21,19
596,18,21,18,15,21,17,17,20,21,20
597,18,21,17,16,21,17,17,21,21,19
598,18,20,17,16,21,16,16,21,21,18
599,17,20,18,16,21,16,16,21,20,19
600,17,20,18,16,22,17,17,21,20,19
601,18,21,18,16,22,17,17,20,21,19
602,18,21,17,16,22,17,17,21,21,19
603,18,21,17,16,21,16,16,21,21,19
604,17,20,18,16,21,16,16,21,20,19
605,17,20,18,16,21,16,16,21,20,19
606,18,21,18,16,22,18,18,20,21,19
607,18,21,17,16,21,17,17,20,22,19
608,17,20,17,17,21,16,16,21,21,18
609,17,21,17,16,22,16,16,21,21,18
610,17,20,18,15,22,16,16,20,21,19
611,18,21,18,15,21,16,16,20,21,20
612,19,21,17,16,21,18,18,21,21,19
613,17,20,17,16,21,17,17,21,21,19
614,17,20,16,16,21,16,16,21,20,19
615,18,21,18,15,22,16,16,20,21,19
616,19,20,18,16,22,18,18,20,22,19
617,19,20,17,16,21,17,17,20,21,19
618,18,20,17,16,21,17,17,20,20,18
619,17,20,18,16,22,17,17,21,20,18
620,18,20,18,15,22,16,16,21,21,19
621,17,21,18,14,22,17,17,21,21,19
622,18,20,18,16,22,17,17,21,21,19
623,17,20,17,16,21,16,16,21,21,19
624,17,20,18,16,22,16,16,21,20,19
625,17,20,18,15,22,17,17,21,21,19
626,18,20,18,16,22,17,17,20,21,19
627,18,21,17,16,21,17,17,20,20,19
628,17,21,17,16,21,16,16,21,20,18
629,17,20,18,15,22,17,17,20,20,18
630,17,21,18,15,22,16,16,20,20,20
631,18,21,17,15,22,18,18,20,21,20
632,18,20,17,16,21,18,18,20,21,19
633,18,21,17,16,21,17,17,21,21,18
634,15,20,17,16,21,16,16,21,20,18
635,17,20,18,16,22,16,16,21,21,18
636,18,21,18,16,22,16,16,20,20,19
