
,1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,9,,,,,10,,,
,Vs_vol,Vs_dis,vol,dis,,Vs_vol,Vs_dis,vol,dis,,Vs_vol,Vs_dis,vol,dis,,Vs_vol,Vs_dis,vol,dis,,Vs_vol,Vs_dis,vol,dis,,Vs_vol,Vs_dis,vol,dis,,Vs_vol,Vs_dis,vol,dis,,Vs_vol,Vs_dis,vol,dis,,Vs_vol,Vs_dis,vol,dis,,Vs_vol,Vs_dis,vol,dis
0.01,2,15,0.16022800000000001,0.56783926643579252,,2,16,0.16022800000000001,0.60569521753151201,,2,4,0.16022800000000001,0.151423804382878,,3,2,0.240342,7.5711902191439001E-2,,2,8,0.16022800000000001,0.302847608765756,,7,8,0.56079800000000002,0.302847608765756,,0,12,0,0.45427141314863401,,1,8,8.0114000000000005E-2,0.302847608765756,,1,9,8.0114000000000005E-2,0.34070355986147549,,0,9,0,0.34070355986147549
0.02,3,15,0.240342,0.56783926643579252,,2,16,0.16022800000000001,0.60569521753151201,,2,4,0.16022800000000001,0.151423804382878,,3,2,0.240342,7.5711902191439001E-2,,2,8,0.16022800000000001,0.302847608765756,,7,8,0.56079800000000002,0.302847608765756,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,9,8.0114000000000005E-2,0.34070355986147549,,1,9,8.0114000000000005E-2,0.34070355986147549,,0,9,0,0.34070355986147549
0.03,2,16,0.16022800000000001,0.60569521753151201,,1,15,8.0114000000000005E-2,0.56783926643579252,,2,3,0.16022800000000001,0.1135678532871585,,3,2,0.240342,7.5711902191439001E-2,,3,8,0.240342,0.302847608765756,,7,8,0.56079800000000002,0.302847608765756,,0,12,0,0.45427141314863401,,1,9,8.0114000000000005E-2,0.34070355986147549,,0,9,0,0.34070355986147549,,0,9,0,0.34070355986147549
0.04,2,15,0.16022800000000001,0.56783926643579252,,2,16,0.16022800000000001,0.60569521753151201,,2,3,0.16022800000000001,0.1135678532871585,,2,4,0.16022800000000001,0.151423804382878,,2,8,0.16022800000000001,0.302847608765756,,7,8,0.56079800000000002,0.302847608765756,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,9,8.0114000000000005E-2,0.34070355986147549,,1,9,8.0114000000000005E-2,0.34070355986147549,,1,9,8.0114000000000005E-2,0.34070355986147549
0.05,2,15,0.16022800000000001,0.56783926643579252,,2,15,0.16022800000000001,0.56783926643579252,,2,4,0.16022800000000001,0.151423804382878,,3,3,0.240342,0.1135678532871585,,2,8,0.16022800000000001,0.302847608765756,,7,8,0.56079800000000002,0.302847608765756,,0,12,0,0.45427141314863401,,1,9,8.0114000000000005E-2,0.34070355986147549,,1,9,8.0114000000000005E-2,0.34070355986147549,,2,9,0.16022800000000001,0.34070355986147549
0.06,2,16,0.16022800000000001,0.60569521753151201,,1,15,8.0114000000000005E-2,0.56783926643579252,,2,4,0.16022800000000001,0.151423804382878,,2,3,0.16022800000000001,0.1135678532871585,,2,8,0.16022800000000001,0.302847608765756,,7,8,0.56079800000000002,0.302847608765756,,0,12,0,0.45427141314863401,,1,9,8.0114000000000005E-2,0.34070355986147549,,1,9,8.0114000000000005E-2,0.34070355986147549,,2,9,0.16022800000000001,0.34070355986147549
0.070000,2,16,0.16022800000000001,0.60569521753151201,,2,16,0.16022800000000001,0.60569521753151201,,2,4,0.16022800000000001,0.151423804382878,,3,3,0.240342,0.1135678532871585,,2,8,0.16022800000000001,0.302847608765756,,7,8,0.56079800000000002,0.302847608765756,,-1,12,-8.0114000000000005E-2,0.45427141314863401,,1,9,8.0114000000000005E-2,0.34070355986147549,,0,9,0,0.34070355986147549,,0,9,0,0.34070355986147549
0.08,3,15,0.240342,0.56783926643579252,,2,16,0.16022800000000001,0.60569521753151201,,2,3,0.16022800000000001,0.1135678532871585,,3,3,0.240342,0.1135678532871585,,2,8,0.16022800000000001,0.302847608765756,,7,8,0.56079800000000002,0.302847608765756,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,9,8.0114000000000005E-2,0.34070355986147549,,1,9,8.0114000000000005E-2,0.34070355986147549,,1,9,8.0114000000000005E-2,0.34070355986147549
0.09,2,16,0.16022800000000001,0.60569521753151201,,1,15,8.0114000000000005E-2,0.56783926643579252,,2,3,0.16022800000000001,0.1135678532871585,,2,3,0.16022800000000001,0.1135678532871585,,3,8,0.240342,0.302847608765756,,7,8,0.56079800000000002,0.302847608765756,,0,12,0,0.45427141314863401,,0,9,0,0.34070355986147549,,1,9,8.0114000000000005E-2,0.34070355986147549,,0,9,0,0.34070355986147549
