epoch,accuracy,loss,val_accuracy,val_loss
0,0.4027777910232544,1.5435835123062134,0.2777777910232544,1.293113112449646
1,0.2916666567325592,1.179561972618103,0.3888888955116272,1.1345069408416748
2,0.5069444179534912,0.987677276134491,0.6666666865348816,0.7779189348220825
3,0.6944444179534912,0.7111285924911499,0.6111111044883728,0.87155681848526
4,0.7222222089767456,0.6668623089790344,0.7222222089767456,0.6050992608070374
5,0.7569444179534912,0.5685006380081177,0.8333333134651184,0.40235769748687744
6,0.8263888955116272,0.37555110454559326,0.75,0.7896389365196228
7,0.8541666865348816,0.3869427740573883,0.8888888955116272,0.36985206604003906
8,0.9305555820465088,0.2820816934108734,0.8055555820465088,0.33636677265167236
9,0.9027777910232544,0.278877854347229,0.8611111044883728,0.43945837020874023
10,0.9027777910232544,0.23971550166606903,0.9722222089767456,0.18881238996982574
11,0.9444444179534912,0.149386465549469,0.9722222089767456,0.1718645691871643
12,0.9166666865348816,0.26265275478363037,0.9722222089767456,0.09660916030406952
13,0.8958333134651184,0.40412163734436035,0.9166666865348816,0.13227520883083344
14,0.9791666865348816,0.1086084321141243,1.0,0.04310864955186844
15,0.9861111044883728,0.049532968550920486,1.0,0.014945347793400288
16,0.9652777910232544,0.1264563947916031,0.9166666865348816,0.38734230399131775
17,0.9791666865348816,0.09327839314937592,0.9722222089767456,0.0922606885433197
18,0.9861111044883728,0.04737938940525055,1.0,0.007602005265653133
19,1.0,0.00631253607571125,1.0,0.002698237309232354
20,1.0,0.007000518962740898,1.0,0.002251235768198967
21,1.0,0.004117043688893318,1.0,0.001353108324110508
22,1.0,0.0033700289204716682,1.0,0.0008434082265011966
23,1.0,0.002221072092652321,1.0,0.0006926336791366339
24,0.9930555820465088,0.006448847707360983,1.0,0.0005944988806731999
25,0.9791666865348816,0.06261567771434784,0.9444444179534912,0.23745621740818024
26,0.9444444179534912,0.12195351719856262,0.9444444179534912,0.21868737041950226
27,0.9791666865348816,0.03956519812345505,1.0,0.036678995937108994
28,0.9861111044883728,0.03741143271327019,1.0,0.011469673365354538
29,1.0,0.01872745342552662,1.0,0.00442500552162528
30,0.9722222089767456,0.12965980172157288,0.9722222089767456,0.11965218931436539
31,0.8263888955116272,0.7606026530265808,0.6111111044883728,0.4253585934638977
32,0.8333333134651184,0.3699240982532501,0.9166666865348816,0.16499865055084229
33,0.9236111044883728,0.20098876953125,0.8611111044883728,0.40098947286605835
34,0.9444444179534912,0.1828479766845703,0.9722222089767456,0.08023843914270401
35,0.9861111044883728,0.04111431539058685,0.9444444179534912,0.18740804493427277
36,0.9861111044883728,0.07105813175439835,1.0,0.002355755539610982
37,1.0,0.004833118058741093,1.0,0.018919503316283226
38,0.9930555820465088,0.012615906074643135,1.0,0.0031649963930249214
39,1.0,0.005899331998080015,1.0,0.001252552610822022
40,0.9930555820465088,0.014923764392733574,1.0,0.0009967070072889328
41,1.0,0.0023414341267198324,1.0,0.01898679882287979
42,0.9930555820465088,0.016805583611130714,1.0,0.0018712268210947514
43,0.9444444179534912,0.20838454365730286,1.0,0.027231423184275627
44,0.9722222089767456,0.07693959772586823,0.9444444179534912,0.18760712444782257
