epoch,accuracy,loss,val_accuracy,val_loss
0,0.4861111044883728,1.3190842866897583,0.4166666567325592,1.1225125789642334
1,0.375,1.1255111694335938,0.3888888955116272,1.0870779752731323
2,0.5208333134651184,0.9842609763145447,0.75,0.6608197093009949
3,0.5972222089767456,0.818119466304779,0.6388888955116272,0.7893974781036377
4,0.7083333134651184,0.6811913847923279,0.8333333134651184,0.4241402745246887
5,0.75,0.5887327194213867,0.8333333134651184,0.657404899597168
6,0.7986111044883728,0.5313236713409424,0.8055555820465088,0.4810214638710022
7,0.7986111044883728,0.439732164144516,0.8333333134651184,0.3493479788303375
8,0.8611111044883728,0.3815440237522125,0.9444444179534912,0.22973497211933136
9,0.875,0.4080812633037567,0.9166666865348816,0.13797448575496674
10,0.8819444179534912,0.2616957426071167,0.9722222089767456,0.07613178342580795
11,0.9305555820465088,0.14667275547981262,1.0,0.06264189630746841
12,0.9305555820465088,0.2163609117269516,0.9166666865348816,0.36549603939056396
13,0.9166666865348816,0.3406175374984741,0.8888888955116272,0.16107246279716492
14,0.9236111044883728,0.21710772812366486,1.0,0.08192741870880127
15,0.9722222089767456,0.08362837880849838,0.9166666865348816,0.16041603684425354
16,0.9583333134651184,0.12067471444606781,0.8611111044883728,0.5112869143486023
17,0.9652777910232544,0.20487362146377563,1.0,0.028381573036313057
18,0.9930555820465088,0.07186862826347351,0.9444444179534912,0.11634734272956848
19,0.9722222089767456,0.08841355890035629,0.9166666865348816,0.3725506365299225
20,0.9791666865348816,0.05767941474914551,1.0,0.006366046145558357
21,0.9583333134651184,0.14510378241539001,0.9444444179534912,0.13098128139972687
22,0.9583333134651184,0.16193705797195435,0.9166666865348816,0.12541450560092926
23,0.9861111044883728,0.061746641993522644,0.9722222089767456,0.03521721065044403
24,0.9861111044883728,0.03204536810517311,1.0,0.032528266310691833
25,0.9930555820465088,0.020923053845763206,1.0,0.009805108420550823
26,0.9930555820465088,0.02551584132015705,1.0,0.0029649361968040466
27,1.0,0.002863146597519517,1.0,0.003545593935996294
28,1.0,0.0028933752328157425,1.0,0.0016520810313522816
29,1.0,0.0025472112465649843,1.0,0.0010483626974746585
30,1.0,0.001588823040947318,1.0,0.0008920509717427194
31,1.0,0.0013850894756615162,1.0,0.0007300532888621092
32,1.0,0.0010106099070981145,1.0,0.0006542483461089432
33,1.0,0.0009494241676293314,1.0,0.0006105864886194468
34,1.0,0.0035915332846343517,1.0,0.0009045779006555676
35,0.9930555820465088,0.007111632265150547,1.0,0.0004671450878959149
36,0.9791666865348816,0.06879696995019913,1.0,0.011034983210265636
37,0.8819444179534912,0.6136255264282227,0.9444444179534912,0.17565615475177765
38,0.9027777910232544,0.2886315882205963,0.9722222089767456,0.1104499101638794
39,0.9791666865348816,0.09556970000267029,1.0,0.04338018596172333
