
,1,,,,,2,,,,,3,,,,,4,,,,,5,,,,,6,,,,,7,,,,,8,,,,,9,,,,,10,,,
0.10,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,14,8.0114000000000005E-2,0.52998331534007304,,1,6,8.0114000000000005E-2,0.227135706574317,,0,6,0,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,8,8.0114000000000005E-2,0.302847608765756
0.11,5,6,0.40057000000000004,0.227135706574317,,8,9,0.64091200000000004,0.34070355986147549,,1,11,8.0114000000000005E-2,0.41641546205291452,,0,13,0,0.49212736424435349,,2,7,0.16022800000000001,0.26499165767003652,,0,7,0,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,0,12,0,0.45427141314863401,,2,9,0.16022800000000001,0.34070355986147549
0.12,5,6,0.40057000000000004,0.227135706574317,,7,8,0.56079800000000002,0.302847608765756,,2,10,0.16022800000000001,0.37855951095719498,,1,14,8.0114000000000005E-2,0.52998331534007304,,2,7,0.16022800000000001,0.26499165767003652,,0,7,0,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,13,8.0114000000000005E-2,0.49212736424435349,,2,8,0.16022800000000001,0.302847608765756
0.13,4,5,0.32045600000000002,0.18927975547859749,,8,9,0.64091200000000004,0.34070355986147549,,1,10,8.0114000000000005E-2,0.37855951095719498,,1,14,8.0114000000000005E-2,0.52998331534007304,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,13,8.0114000000000005E-2,0.49212736424435349,,2,9,0.16022800000000001,0.34070355986147549
0.14,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,10,8.0114000000000005E-2,0.37855951095719498,,1,14,8.0114000000000005E-2,0.52998331534007304,,1,6,8.0114000000000005E-2,0.227135706574317,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,8,8.0114000000000005E-2,0.302847608765756
0.15,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,0,14,0,0.52998331534007304,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,6,0.16022800000000001,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,13,8.0114000000000005E-2,0.49212736424435349,,2,8,0.16022800000000001,0.302847608765756
0.16,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,10,8.0114000000000005E-2,0.37855951095719498,,1,14,8.0114000000000005E-2,0.52998331534007304,,2,7,0.16022800000000001,0.26499165767003652,,2,6,0.16022800000000001,0.227135706574317,,2,8,0.16022800000000001,0.302847608765756,,1,2,8.0114000000000005E-2,7.5711902191439001E-2,,1,13,8.0114000000000005E-2,0.49212736424435349,,2,8,0.16022800000000001,0.302847608765756
0.17,4,5,0.32045600000000002,0.18927975547859749,,8,9,0.64091200000000004,0.34070355986147549,,1,10,8.0114000000000005E-2,0.37855951095719498,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,6,0.16022800000000001,0.227135706574317,,2,8,0.16022800000000001,0.302847608765756,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,9,0.16022800000000001,0.34070355986147549
0.18,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,11,0.16022800000000001,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,2,12,0.16022800000000001,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.19,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,10,8.0114000000000005E-2,0.37855951095719498,,0,13,0,0.49212736424435349,,0,6,0,0.227135706574317,,1,6,8.0114000000000005E-2,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,0,4,0,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.20,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,10,8.0114000000000005E-2,0.37855951095719498,,1,14,8.0114000000000005E-2,0.52998331534007304,,1,6,8.0114000000000005E-2,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,0,4,0,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.21,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,11,0.16022800000000001,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,6,0.16022800000000001,0.227135706574317,,2,4,0.16022800000000001,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.22,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,11,0.16022800000000001,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,2,6,0.16022800000000001,0.227135706574317,,0,4,0,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,8,8.0114000000000005E-2,0.302847608765756
0.23,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,0,11,0,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.24,3,4,0.240342,0.151423804382878,,7,8,0.56079800000000002,0.302847608765756,,2,11,0.16022800000000001,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,8,0.16022800000000001,0.302847608765756,,1,4,8.0114000000000005E-2,0.151423804382878,,2,13,0.16022800000000001,0.49212736424435349,,1,8,8.0114000000000005E-2,0.302847608765756
0.25,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,10,8.0114000000000005E-2,0.37855951095719498,,1,14,8.0114000000000005E-2,0.52998331534007304,,0,6,0,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,8,8.0114000000000005E-2,0.302847608765756,,1,4,8.0114000000000005E-2,0.151423804382878,,0,12,0,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.26,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,3,8.0114000000000005E-2,0.1135678532871585,,0,12,0,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.27,4,5,0.32045600000000002,0.18927975547859749,,8,9,0.64091200000000004,0.34070355986147549,,1,10,8.0114000000000005E-2,0.37855951095719498,,0,13,0,0.49212736424435349,,2,6,0.16022800000000001,0.227135706574317,,0,6,0,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,0,4,0,0.151423804382878,,0,12,0,0.45427141314863401,,2,9,0.16022800000000001,0.34070355986147549
0.28,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,10,8.0114000000000005E-2,0.37855951095719498,,0,14,0,0.52998331534007304,,2,6,0.16022800000000001,0.227135706574317,,0,6,0,0.227135706574317,,2,8,0.16022800000000001,0.302847608765756,,1,4,8.0114000000000005E-2,0.151423804382878,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,8,8.0114000000000005E-2,0.302847608765756
0.29,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,0,10,0,0.37855951095719498,,0,14,0,0.52998331534007304,,1,6,8.0114000000000005E-2,0.227135706574317,,1,6,8.0114000000000005E-2,0.227135706574317,,2,8,0.16022800000000001,0.302847608765756,,1,4,8.0114000000000005E-2,0.151423804382878,,0,12,0,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.30,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,11,0.16022800000000001,0.41641546205291452,,1,14,8.0114000000000005E-2,0.52998331534007304,,2,7,0.16022800000000001,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,3,8.0114000000000005E-2,0.1135678532871585,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.31,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,0,10,0,0.37855951095719498,,0,14,0,0.52998331534007304,,0,6,0,0.227135706574317,,1,8,8.0114000000000005E-2,0.302847608765756,,2,8,0.16022800000000001,0.302847608765756,,1,3,8.0114000000000005E-2,0.1135678532871585,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.32,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,11,0.16022800000000001,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,2,7,0.16022800000000001,0.26499165767003652,,0,6,0,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.33,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,11,0.16022800000000001,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.34,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,11,0.16022800000000001,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.35,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,0,13,0,0.49212736424435349,,1,6,8.0114000000000005E-2,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,0,4,0,0.151423804382878,,1,13,8.0114000000000005E-2,0.49212736424435349,,2,8,0.16022800000000001,0.302847608765756
0.36,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,10,8.0114000000000005E-2,0.37855951095719498,,0,14,0,0.52998331534007304,,1,8,8.0114000000000005E-2,0.302847608765756,,0,7,0,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,0,4,0,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.37,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,0,11,0,0.41641546205291452,,0,13,0,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.38,4,5,0.32045600000000002,0.18927975547859749,,8,9,0.64091200000000004,0.34070355986147549,,0,11,0,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,9,8.0114000000000005E-2,0.34070355986147549
0.39,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,0,11,0,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.40,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,8,8.0114000000000005E-2,0.302847608765756
0.41,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,10,8.0114000000000005E-2,0.37855951095719498,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,8,8.0114000000000005E-2,0.302847608765756
0.42,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,10,8.0114000000000005E-2,0.37855951095719498,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,6,8.0114000000000005E-2,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,0,12,0,0.45427141314863401,,1,8,8.0114000000000005E-2,0.302847608765756
0.43,4,5,0.32045600000000002,0.18927975547859749,,8,9,0.64091200000000004,0.34070355986147549,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,3,8.0114000000000005E-2,0.1135678532871585,,0,12,0,0.45427141314863401,,2,9,0.16022800000000001,0.34070355986147549
0.44,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,6,0.16022800000000001,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,0,4,0,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.45,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,6,0.16022800000000001,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,13,8.0114000000000005E-2,0.49212736424435349,,2,8,0.16022800000000001,0.302847608765756
0.46,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,2,14,0.16022800000000001,0.52998331534007304,,2,7,0.16022800000000001,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,3,7,0.240342,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,8,8.0114000000000005E-2,0.302847608765756
0.47,5,6,0.40057000000000004,0.227135706574317,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,0,13,0,0.49212736424435349,,1,8,8.0114000000000005E-2,0.302847608765756,,1,6,8.0114000000000005E-2,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,13,8.0114000000000005E-2,0.49212736424435349,,2,8,0.16022800000000001,0.302847608765756
0.48,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,14,8.0114000000000005E-2,0.52998331534007304,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,0,3,0,0.1135678532871585,,0,13,0,0.49212736424435349,,2,8,0.16022800000000001,0.302847608765756
0.49,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,10,0.16022800000000001,0.37855951095719498,,0,14,0,0.52998331534007304,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,0,13,0,0.49212736424435349,,2,8,0.16022800000000001,0.302847608765756
0.50,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,10,0.16022800000000001,0.37855951095719498,,1,14,8.0114000000000005E-2,0.52998331534007304,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,3,8.0114000000000005E-2,0.1135678532871585,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,8,8.0114000000000005E-2,0.302847608765756
0.51,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,14,8.0114000000000005E-2,0.52998331534007304,,1,6,8.0114000000000005E-2,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,0,12,0,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.52,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,2,13,0.16022800000000001,0.49212736424435349,,2,7,0.16022800000000001,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,3,8.0114000000000005E-2,0.1135678532871585,,2,13,0.16022800000000001,0.49212736424435349,,2,8,0.16022800000000001,0.302847608765756
0.53,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,14,8.0114000000000005E-2,0.52998331534007304,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,3,8.0114000000000005E-2,0.1135678532871585,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,8,0.16022800000000001,0.302847608765756
0.54,4,5,0.32045600000000002,0.18927975547859749,,8,9,0.64091200000000004,0.34070355986147549,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,3,8.0114000000000005E-2,0.1135678532871585,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,9,8.0114000000000005E-2,0.34070355986147549
0.55,4,5,0.32045600000000002,0.18927975547859749,,8,9,0.64091200000000004,0.34070355986147549,,2,11,0.16022800000000001,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,7,8.0114000000000005E-2,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,2,9,0.16022800000000001,0.34070355986147549
0.56,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,2,11,0.16022800000000001,0.41641546205291452,,1,13,8.0114000000000005E-2,0.49212736424435349,,2,6,0.16022800000000001,0.227135706574317,,1,7,8.0114000000000005E-2,0.26499165767003652,,2,7,0.16022800000000001,0.26499165767003652,,1,3,8.0114000000000005E-2,0.1135678532871585,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,8,8.0114000000000005E-2,0.302847608765756
0.57,4,5,0.32045600000000002,0.18927975547859749,,7,8,0.56079800000000002,0.302847608765756,,1,11,8.0114000000000005E-2,0.41641546205291452,,1,14,8.0114000000000005E-2,0.52998331534007304,,2,7,0.16022800000000001,0.26499165767003652,,1,6,8.0114000000000005E-2,0.227135706574317,,2,7,0.16022800000000001,0.26499165767003652,,1,4,8.0114000000000005E-2,0.151423804382878,,1,12,8.0114000000000005E-2,0.45427141314863401,,1,8,8.0114000000000005E-2,0.302847608765756
