epoch,accuracy,loss,val_accuracy,val_loss
0,0.3541666567325592,1.3838047981262207,0.3888888955116272,1.004775881767273
1,0.4861111044883728,0.9848867058753967,0.5277777910232544,0.8706795573234558
2,0.6736111044883728,0.7737396955490112,0.8611111044883728,0.48454809188842773
3,0.8472222089767456,0.3638480603694916,0.8611111044883728,0.3117469847202301
4,0.8680555820465088,0.3875998854637146,0.8888888955116272,0.31162571907043457
5,0.9236111044883728,0.2039252668619156,0.9722222089767456,0.10612097382545471
6,0.9722222089767456,0.08957979083061218,0.9444444179534912,0.10613732039928436
7,0.9444444179534912,0.1786065697669983,0.9444444179534912,0.17156940698623657
8,0.9305555820465088,0.2970886528491974,0.8611111044883728,0.33674299716949463
9,0.9652777910232544,0.1302488148212433,0.9722222089767456,0.060947101563215256
10,0.9583333134651184,0.13725672662258148,0.9722222089767456,0.062090303748846054
11,0.9305555820465088,0.2920140027999878,0.9444444179534912,0.3633922338485718
12,0.9583333134651184,0.11294838041067123,0.9722222089767456,0.08506658673286438
13,0.9513888955116272,0.16371697187423706,1.0,0.023516975343227386
14,0.9097222089767456,0.31687602400779724,0.9166666865348816,0.18099844455718994
15,0.9305555820465088,0.209605872631073,0.9444444179534912,0.14780497550964355
16,0.9583333134651184,0.1102084368467331,1.0,0.03764643520116806
17,0.9930555820465088,0.03773164749145508,1.0,0.008132086135447025
18,1.0,0.009385055862367153,1.0,0.0032178466208279133
19,1.0,0.006239264737814665,1.0,0.003942625597119331
20,1.0,0.003579673357307911,1.0,0.0014101187698543072
21,0.9930555820465088,0.0458272248506546,1.0,0.006423082668334246
22,1.0,0.008941137231886387,1.0,0.004062954802066088
23,1.0,0.004911790136247873,1.0,0.0007600179524160922
24,1.0,0.001980485627427697,1.0,0.0006798859103582799
25,1.0,0.0016252102795988321,1.0,0.0005771652795374393
26,1.0,0.0013218960957601666,1.0,0.0005315997404977679
27,1.0,0.0013832212425768375,1.0,0.0004956561024300754
28,0.9722222089767456,0.07867428660392761,1.0,0.0007200657855719328
29,0.9791666865348816,0.07417226582765579,0.8888888955116272,0.5171919465065002
30,0.9791666865348816,0.09904828667640686,0.9722222089767456,0.03836075961589813
31,0.9305555820465088,0.15686674416065216,0.9722222089767456,0.08135221898555756
32,0.9444444179534912,0.17151182889938354,0.8333333134651184,0.7965333461761475
33,0.8819444179534912,0.49325206875801086,0.9444444179534912,0.2628144919872284
34,0.9097222089767456,0.29623734951019287,0.9722222089767456,0.0998733714222908
35,0.9583333134651184,0.12569229304790497,1.0,0.013563040643930435
36,0.9791666865348816,0.05299847200512886,1.0,0.005955107975751162
37,0.9930555820465088,0.02933376096189022,1.0,0.0035070814192295074
38,1.0,0.005553205031901598,1.0,0.0023331502452492714
39,1.0,0.003815782256424427,1.0,0.0017634270479902625
40,1.0,0.0025951324496418238,1.0,0.001474039047025144
41,1.0,0.0022632647305727005,1.0,0.0012737213401123881
42,1.0,0.002048240043222904,1.0,0.0011107043828815222
43,1.0,0.0017131200293079019,1.0,0.000989468302577734
44,1.0,0.0016797349089756608,1.0,0.0008928860770538449
45,1.0,0.002131693996489048,1.0,0.00081399962073192
46,1.0,0.0015349225141108036,1.0,0.0007541116792708635
47,1.0,0.002610857132822275,1.0,0.0006841173162683845
48,1.0,0.0015678973868489265,1.0,0.0006181763019412756
49,1.0,0.0010590845486149192,1.0,0.0005568563938140869
50,1.0,0.0011114059016108513,1.0,0.0005153708625584841
51,1.0,0.001075936364941299,1.0,0.0004831416008528322
52,1.0,0.0009059971198439598,1.0,0.00045527517795562744
53,1.0,0.001000801334157586,1.0,0.00043190864380449057
54,1.0,0.000803478411398828,1.0,0.0004100375226698816
55,1.0,0.0007575041381642222,1.0,0.0003903604520019144
56,1.0,0.0007242616848088801,1.0,0.0003734400379471481
57,1.0,0.0008162724552676082,1.0,0.00035711185773834586
58,1.0,0.0007183783454820514,1.0,0.00034258069354109466
59,1.0,0.0008679143502376974,1.0,0.000327943213051185
60,1.0,0.0007301310542970896,1.0,0.0003136895829811692
61,1.0,0.0006115916185081005,1.0,0.0003016270638909191
62,1.0,0.0005947130848653615,1.0,0.0002905610017478466
63,1.0,0.0006565471412613988,1.0,0.00027892220532521605
64,1.0,0.0005245567299425602,1.0,0.0002689581597223878
65,1.0,0.0005262664053589106,1.0,0.00025998707860708237
66,1.0,0.0006214522873051465,1.0,0.0002505955344531685
67,1.0,0.0004932822193950415,1.0,0.00024194207799155265
68,1.0,0.0005930440966039896,1.0,0.0002341161307413131
69,1.0,0.00047083557001315057,1.0,0.0002266773662995547
70,1.0,0.0005506517481990159,1.0,0.00021955643023829907
71,1.0,0.00045840494567528367,1.0,0.00021284923423081636
72,1.0,0.00046695349738001823,1.0,0.0002065557928290218
73,1.0,0.0004869916883762926,1.0,0.0002001663378905505
74,1.0,0.0006204911624081433,1.0,0.00019312783842906356
75,1.0,0.0004733534879051149,1.0,0.00018607608217280358
76,1.0,0.00039847532752901316,1.0,0.00018096767598763108
77,1.0,0.00036967857158742845,1.0,0.00017639229190535843
78,1.0,0.00040227369754575193,1.0,0.00017183675663545728
79,1.0,0.0003697182110045105,1.0,0.0001672580256126821
80,1.0,0.0013540294021368027,1.0,0.00018291480955667794
81,0.9791666865348816,0.03899494186043739,1.0,0.00017490683239884675
82,0.9305555820465088,0.3792136311531067,0.8611111044883728,0.5378015041351318
83,0.9166666865348816,0.41873064637184143,0.9166666865348816,0.45813634991645813
84,0.9166666865348816,0.2547527551651001,0.9166666865348816,0.2880874276161194
85,0.9583333134651184,0.18136006593704224,0.9444444179534912,0.2547096610069275
86,0.9722222089767456,0.12927429378032684,0.9166666865348816,0.28469929099082947
87,0.9305555820465088,0.23345011472702026,1.0,0.016772806644439697
88,0.9652777910232544,0.14029687643051147,0.9722222089767456,0.09602823853492737
89,0.9861111044883728,0.06649769097566605,0.9722222089767456,0.1731155663728714
90,0.9930555820465088,0.03681588172912598,1.0,0.006114391144365072
91,1.0,0.012593191117048264,1.0,0.0018824219005182385
92,0.9791666865348816,0.1285787671804428,0.9444444179534912,0.18000155687332153
93,0.9861111044883728,0.060466520488262177,1.0,0.03102659247815609
94,0.9861111044883728,0.05694780871272087,0.9444444179534912,0.3366793990135193
95,0.8888888955116272,0.5932501554489136,0.8888888955116272,0.43601691722869873
96,0.9513888955116272,0.1788608431816101,0.9444444179534912,0.12332936376333237
97,0.9861111044883728,0.0659116581082344,0.9722222089767456,0.055259473621845245
98,0.9791666865348816,0.1176559254527092,1.0,0.0059959921054542065
99,0.9930555820465088,0.03585261479020119,1.0,0.01965564861893654
