epoch,accuracy,loss,val_accuracy,val_loss
0,0.3888888955116272,1.3601733446121216,0.25,1.3103044033050537
1,0.4652777910232544,1.056203842163086,0.6111111044883728,1.0329184532165527
2,0.5555555820465088,0.9480421543121338,0.5,0.9164326786994934
3,0.6319444179534912,0.7247766256332397,0.75,0.5629091262817383
4,0.7777777910232544,0.5216517448425293,0.6944444179534912,0.5748389363288879
5,0.8472222089767456,0.36889445781707764,0.7777777910232544,0.5440442562103271
6,0.8611111044883728,0.28355884552001953,0.8611111044883728,0.3460513949394226
7,0.9097222089767456,0.2279520332813263,1.0,0.09162276238203049
8,0.9583333134651184,0.13115441799163818,0.8333333134651184,0.4439416527748108
9,0.9375,0.2547154724597931,0.9166666865348816,0.28039246797561646
10,0.7916666865348816,0.6298384070396423,0.9166666865348816,0.3159691095352173
11,0.9166666865348816,0.31433403491973877,0.9166666865348816,0.17671947181224823
12,0.8888888955116272,0.29518362879753113,0.9166666865348816,0.28571951389312744
13,0.8680555820465088,0.4181590676307678,0.75,0.746541440486908
14,0.8402777910232544,0.38195177912712097,0.9166666865348816,0.26001203060150146
15,0.9166666865348816,0.1920662373304367,0.9166666865348816,0.1971464455127716
16,0.9652777910232544,0.0946986973285675,0.9722222089767456,0.0937243327498436
17,0.9861111044883728,0.05240386724472046,1.0,0.011831731535494328
18,0.9861111044883728,0.04559477046132088,1.0,0.018185114488005638
19,1.0,0.02278202399611473,1.0,0.002997488249093294
20,1.0,0.0052773538045585155,1.0,0.0017740800976753235
21,0.9652777910232544,0.13902145624160767,0.9166666865348816,0.2126721739768982
22,0.9652777910232544,0.08130641281604767,0.8888888955116272,0.20733679831027985
23,0.9236111044883728,0.3318442106246948,1.0,0.026873454451560974
24,0.9652777910232544,0.12509624660015106,0.9722222089767456,0.10845550894737244
25,0.9513888955116272,0.1293909251689911,1.0,0.019883228465914726
26,0.9930555820465088,0.04776989296078682,1.0,0.020131774246692657
27,1.0,0.012730322778224945,1.0,0.0062374393455684185
28,1.0,0.006467633415013552,1.0,0.003139917738735676
29,1.0,0.005567512474954128,1.0,0.002185363322496414
30,1.0,0.005441422574222088,1.0,0.0015551402466371655
31,1.0,0.0023422846570611,1.0,0.0026804220397025347
32,1.0,0.0027274591848254204,1.0,0.0018756830831989646
33,1.0,0.0019501453498378396,1.0,0.0011022487888112664
34,1.0,0.003001965582370758,1.0,0.0010452582500874996
35,1.0,0.0023123600985854864,1.0,0.0008170900400727987
36,1.0,0.0017609130591154099,1.0,0.0006817687535658479
37,1.0,0.0013162728864699602,1.0,0.0006112781702540815
38,1.0,0.0013320279540494084,1.0,0.0005619826260954142
39,1.0,0.0024526743218302727,1.0,0.0005646692588925362
40,0.9930555820465088,0.01342715136706829,0.9444444179534912,0.06018369644880295
41,0.9583333134651184,0.23314370214939117,1.0,0.0053954715840518475
42,0.9513888955116272,0.16395241022109985,1.0,0.13260984420776367
43,1.0,0.061200931668281555,1.0,0.012203504331409931
44,0.9583333134651184,0.14247193932533264,1.0,0.013587617315351963
45,0.9305555820465088,0.2719559073448181,0.9444444179534912,0.23157532513141632
46,0.9652777910232544,0.10455021262168884,0.9444444179534912,0.08977437764406204
47,0.9791666865348816,0.06687489151954651,1.0,0.056178018450737
48,0.9722222089767456,0.12291726469993591,0.8888888955116272,0.37633365392684937
49,0.9305555820465088,0.24282175302505493,1.0,0.030922280624508858
50,0.9791666865348816,0.06457318365573883,1.0,0.02937973476946354
51,0.9513888955116272,0.1791156381368637,0.8888888955116272,0.4411886930465698
52,0.9444444179534912,0.1816471666097641,0.9722222089767456,0.08188611268997192
53,0.9583333134651184,0.24574129283428192,0.9722222089767456,0.06197545304894447
54,0.9583333134651184,0.11896780878305435,1.0,0.01681678742170334
55,0.9583333134651184,0.19438351690769196,0.9444444179534912,0.31146129965782166
56,0.8541666865348816,0.49507829546928406,0.8055555820465088,0.3933749198913574
57,0.8680555820465088,0.3188706636428833,0.9444444179534912,0.2692135274410248
58,0.9027777910232544,0.29803553223609924,1.0,0.06946205347776413
59,0.9513888955116272,0.12523587048053741,1.0,0.024951614439487457
60,0.9166666865348816,0.2082010954618454,0.8888888955116272,0.24957527220249176
61,0.9722222089767456,0.09650822728872299,1.0,0.008714189752936363
62,1.0,0.011229734867811203,1.0,0.004352262243628502
63,1.0,0.008265582844614983,1.0,0.0031152726151049137
64,1.0,0.005933539476245642,1.0,0.001649143174290657
65,0.9930555820465088,0.010968804359436035,1.0,0.0013280087150633335
66,1.0,0.003571160137653351,1.0,0.004095887765288353
67,0.9861111044883728,0.03437456488609314,1.0,0.000991765526123345
68,1.0,0.002416783245280385,1.0,0.001114552142098546
69,0.9930555820465088,0.04279337823390961,0.9444444179534912,0.23100505769252777
70,0.9861111044883728,0.05060039460659027,1.0,0.0038337972946465015
71,0.9861111044883728,0.0697430670261383,1.0,0.003853091038763523
72,0.9791666865348816,0.0735320895910263,1.0,0.0032738572917878628
73,0.9791666865348816,0.07789772003889084,0.9444444179534912,0.09918732196092606
74,0.9930555820465088,0.009972510859370232,1.0,0.006272899452596903
75,0.9861111044883728,0.03161069378256798,1.0,0.0092904232442379
76,0.9930555820465088,0.02019532583653927,1.0,0.002432513050734997
77,1.0,0.0031724933069199324,1.0,0.0021621736232191324
78,1.0,0.0029577407985925674,1.0,0.0014949068427085876
79,0.9930555820465088,0.015552946366369724,1.0,0.006172600202262402
80,0.9930555820465088,0.025436870753765106,1.0,0.0016378381988033652
81,0.9930555820465088,0.016377007588744164,1.0,0.0009864689782261848
82,0.9861111044883728,0.021921351552009583,1.0,0.0010209477040916681
83,0.9930555820465088,0.014589671045541763,1.0,0.0017671885434538126
84,0.9930555820465088,0.011283764615654945,1.0,0.001269837492145598
85,1.0,0.0017825402319431305,0.9444444179534912,0.06332840025424957
