epoch,accuracy,loss,val_accuracy,val_loss
35,0.9861111044883728,0.05126658454537392,1.0,0.014882612973451614
36,0.9305555820465088,0.2200050950050354,0.9722222089767456,0.09072612971067429
37,0.9583333134651184,0.1286620944738388,0.8888888955116272,0.2848777174949646
38,0.9652777910232544,0.1454203575849533,1.0,0.044578567147254944
39,0.9513888955116272,0.09700185805559158,1.0,0.014668921940028667
40,0.9930555820465088,0.025254759937524796,1.0,0.005712350830435753
41,1.0,0.007753829006105661,1.0,0.0036985278129577637
42,1.0,0.006489697843790054,1.0,0.002339543541893363
43,1.0,0.0035418516490608454,1.0,0.0017682729521766305
44,1.0,0.004258893895894289,1.0,0.0013699275441467762
45,1.0,0.0028819874860346317,1.0,0.001152223558165133
46,1.0,0.0021379292011260986,1.0,0.0010211074259132147
47,1.0,0.0016660979017615318,1.0,0.0009347076993435621
48,1.0,0.0017668934306129813,1.0,0.0008619701256975532
49,1.0,0.0017019840888679028,1.0,0.0007949546561576426
50,1.0,0.0016372385434806347,1.0,0.000733597727958113
51,1.0,0.0013455551816150546,1.0,0.0006763881538063288
52,1.0,0.001207162975333631,1.0,0.0006321046967059374
53,1.0,0.0012813444482162595,1.0,0.0006027035415172577
54,1.0,0.0010543190874159336,1.0,0.0005738573963753879
55,1.0,0.0011400068178772926,1.0,0.0005430959863588214
56,1.0,0.0011624130420386791,1.0,0.0005062969285063446
57,1.0,0.0009917155839502811,1.0,0.00047741769230924547
58,1.0,0.0008406355045735836,1.0,0.0004536068590823561
59,1.0,0.0012802428100258112,1.0,0.0004281123401597142
60,1.0,0.0009375542867928743,1.0,0.000403749814722687
61,1.0,0.0007418296299874783,1.0,0.00038657174445688725
62,1.0,0.0007545581902377307,1.0,0.0003719896776601672
63,1.0,0.0007965615950524807,1.0,0.00035714576370082796
64,1.0,0.0006334253121167421,1.0,0.00034408492501825094
65,1.0,0.0006448131171055138,1.0,0.0003324663557577878
66,1.0,0.0006685091648250818,1.0,0.00032169758924283087
67,1.0,0.0006626703543588519,1.0,0.00031074046273715794
68,1.0,0.0006074570119380951,1.0,0.0002998896816279739
69,1.0,0.0006697912467643619,1.0,0.0002891414624173194
70,1.0,0.0005980792338959873,1.0,0.00027963664615526795
71,1.0,0.0005872196052223444,1.0,0.0002699729520827532
72,1.0,0.0004894243320450187,1.0,0.00026168240583501756
73,1.0,0.0005091397324576974,1.0,0.0002540202112868428
74,1.0,0.0005528756300918758,1.0,0.00024637451861053705
75,1.0,0.0005339501658454537,1.0,0.0002388477441854775
76,1.0,0.0005127761978656054,1.0,0.00023168514599092305
77,1.0,0.0004621146945282817,1.0,0.0002251878468086943
78,1.0,0.00048265978693962097,1.0,0.000218720015254803
79,1.0,0.0005274333525449038,1.0,0.00021227210527285933
80,1.0,0.00043049801024608314,1.0,0.00020651250088121742
81,1.0,0.0004567112773656845,1.0,0.00020079933165106922
82,1.0,0.00043020013254135847,1.0,0.00019536734907887876
83,1.0,0.0004162687109783292,1.0,0.00019027628877665848
84,1.0,0.000498145935125649,1.0,0.00018529774388298392
85,1.0,0.0004355919372756034,1.0,0.00018042491865344346
86,1.0,0.000727606937289238,1.0,0.00018152978736907244
87,1.0,0.0003808166948147118,1.0,0.00018950212688650936
88,1.0,0.00041472716839052737,1.0,0.00018953536346089095
89,1.0,0.0004199641989544034,1.0,0.00018377004016656429
90,1.0,0.00039323544478975236,1.0,0.00017767056124284863
91,0.9791666865348816,0.17910508811473846,0.9444444179534912,0.2486935257911682
92,0.9027777910232544,0.4862130582332611,0.8888888955116272,0.4215717613697052
93,0.8333333134651184,0.3608534038066864,0.9444444179534912,0.255166232585907
94,0.8958333134651184,0.32596445083618164,0.7777777910232544,1.1418836116790771
95,0.7013888955116272,0.879904568195343,0.6111111044883728,0.9619143009185791
96,0.7708333134651184,0.6302621364593506,0.8611111044883728,0.36671844124794006
97,0.9791666865348816,0.18468476831912994,0.9166666865348816,0.44677332043647766
98,0.9722222089767456,0.11065998673439026,0.8888888955116272,0.4226907193660736
99,0.9861111044883728,0.08765731751918793,1.0,0.00759449927136302
